MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1883-257									AC-1883-257	Europe			France	FR	Finistère			0																																															Juv																Concarneau	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1883-257																		Bretagne							0		0															MNHN	ZA			PreservedSpecimen												Torpedo sp.																								
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1921-257									AC-1921-257	Europe			France	FR	Manche			0																																																	Saint Vaast-la hougue															http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1921-257																M		Basse Normandie							0		0															MNHN	ZA			PreservedSpecimen												Lamna cornubica (Gmelin, 1789)																			(Gmelin, 1789)					
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-a7503									AC-A7503	Afrique			Seychelles	SC				0																																																	Ile Mahé															http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-a7503																									0		0															MNHN	ZA			PreservedSpecimen												Holocentrus leo Cuvier et Valenciennes																			Cuvier et Valenciennes					
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-vi-65									AC-VI-65	Afrique			Afrique du Sud	ZA				0																																																	Cap de Bonne-Espérance															http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-vi-65																									0		0															MNHN	ZA			PreservedSpecimen												Clinus superciliosus (Linnaeus, 1758)																			(Linnaeus, 1758)					
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1871-193									AC-1871-193	Amérique			Guyane française	GF				0																																																	Cayenne															http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1871-193																									0		0															MNHN	ZA			PreservedSpecimen												Bufo margaritifera																								
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1882-455									AC-1882-455	Amérique			Mexique	MX				0																																																																http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1882-455																									0		0															MNHN	ZA			PreservedSpecimen												Rhinella marina																								
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1942-24									AC-1942-24	Amérique			Etats-Unis d'Amérique	US				0																																																																http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1942-24																		Californie							0		0															MNHN	ZA			PreservedSpecimen												Gerrhonotus multicarinatus Blainville, 1835																			Blainville, 1835					
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1870-35									AC-1870-35	Amérique			Mexique	MX				0																																															Juv																	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1870-35																									0		0															MNHN	ZA			PreservedSpecimen												Helodermatidae																								
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1874-261									AC-1874-261																																																																									http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1874-261																																										MNHN	ZA			PreservedSpecimen												Agama stellio																								
MNHN	Reptiles, Amphibians and Fishes collection (ZA) in the Comparative Anatomy Collection of the Muséum national d'Histoire naturelle (MNHN - Paris)		Cécile Callou	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-za	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-za		9ffdd244-3e59-40a8-b064-cfdd84d40231	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Fri Apr 03 00:00:00 UTC 2015	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-za	http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1965-102									AC-1965-102	Europe			France	FR	Corse			0																																																																http://coldb.mnhn.fr/catalognumber/mnhn/za/ac-1965-102																		Corse							0		0															MNHN	ZA			PreservedSpecimen												Hemidactylus turcicus Böttger, 1885																			Böttger, 1885					
