MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4830									0.4830				Sans origine																																											Catalogue											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4830											Commission scient. de Morée																															MNHN	RA			PreservedSpecimen												Hyla arborea savignyi																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6659									0.6659																																															Catalogue											Mosi-Baie															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6659											Rousseau																															MNHN	RA			PreservedSpecimen												Chamaeleo parsonii																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1896.574									1896.574				Gabon?															1996-11-07 00:00:00.0																																							Lambaréné			vallée de l'Ogooné												http://coldb.mnhn.fr/catalognumber/mnhn/ra/1896.574											Haug (missionnaire protestant)																															MNHN	RA			PreservedSpecimen												Leptopelis aubryi (Duméril, 1856)																			(Duméril, 1856)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.672									1993.672				Sans origine																																											Catalogue											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.672																																										MNHN	RA			PreservedSpecimen												Salamandra atra Laurenti, 1768																			Laurenti, 1768					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5705									0.5705	Afrique			Madagascar																		1876																									Catalogue											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5705											Lantz, A.																															MNHN	RA			PreservedSpecimen												Enhydrina schistosa (Daudin, 1803)																			(Daudin, 1803)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7697									0.7697	Afrique			Sierra Leone																																											Droz, B.											sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7697											De Lesseps																															MNHN	RA			PreservedSpecimen																																				
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6611									0.6611	Amérique centrale			Mexique																		1880																									Catalogue											Tapana près de Santa Efigenia															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6611											Sumichrast							Téhuantepec																								MNHN	RA			PreservedSpecimen												Elaphe triaspis (Cope, 1866)																			(Cope, 1866)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7665									0.7665				Nouvelle Guinée		N.W. de la Nouvelle Guinée																																									Catalogue											Ile Waigiou															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7665											Freycinet(Quoy&Gaimard)							Archipel des Moluques																								MNHN	RA			PreservedSpecimen												Aspidomorphus schlegeli (Günther, 1872)																			(Günther, 1872)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6607									0.6607				Afrique du Sud																																											Catalogue											Cap de Bonne Espérance															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6607											Delalande																															MNHN	RA			PreservedSpecimen												Scapteira knoxii Boulenger, 1887																			Boulenger, 1887					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.708									1993.708				Sans origine																																											Catalogue											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.708																																										MNHN	RA			PreservedSpecimen												Acanthodactylus scutellatus (Audouin, 1809)																			(Audouin, 1809)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.698									1993.698				Afrique du Sud		Orange																																									Catalogue											sans localité															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.698											Brumpt 1923																															MNHN	RA			PreservedSpecimen												Xenopus sp.																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5762									0.5762																			1880-01-01 00:00:00.0																												Catalogue											Ile Luçon															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5762											Montano et Bey																															MNHN	RA			PreservedSpecimen												Draco spilopterus																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6613									0.6613	Amérique centrale			Mexique																		1882																									Catalogue											Yucatan															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6613											Boucart																															MNHN	RA			PreservedSpecimen												Elaphe triaspis (Cope, 1866)																			(Cope, 1866)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1897.178									1897.178				Mexique		Etat de Jalisco													1897-07-27 00:00:00.0																																							Guadalajara															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1897.178											Leon Diguet																															MNHN	RA			PreservedSpecimen												Rana (Pantherana) pipiens Schreber, 1782																			Schreber, 1782					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1896.235									1896.235																																																										sans localité															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1896.235																																										MNHN	RA			PreservedSpecimen												Typhlops lineolatus lineolatus																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4829									0.4829	Afrique du Nord			Algérie																		0																									Catalogue											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4829											Guichenot																															MNHN	RA			PreservedSpecimen												Hyla meridionalis Boettger, 1874																			Boettger, 1874					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5647									0.5647																			1879-01-01 00:00:00.0			1879																									Catalogue											Krasnowodsk			Mer Caspienne												http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5647											Musée de St Petersbourg (Strauch)																															MNHN	RA			PreservedSpecimen												Taphrometopon lineolatum Brandt, 1836																			Brandt, 1836					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5795									0.5795	Asie			Sumatra																		1880																									Catalogue																										http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5795											Brück																															MNHN	RA			PreservedSpecimen												Tropidolaemus wagleri Wagler, 1830																			Wagler, 1830					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5695									0.5695																			1879-01-01 00:00:00.0			1879																									Catalogue											Désert Karakoum			Sibérie occidentale												http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.5695											Musée de St Petersbourg (Strauch)																															MNHN	RA			PreservedSpecimen												Eremias arguta																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.8869									0.8869				Etats-Unis		Indiana																																									Bour, Roger											Wabash Riv.															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.8869											Lesueur, Hocht																															MNHN	RA			PreservedSpecimen																																				
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.681									1993.681																																															Catalogue											Clipperton(Atoll du Pacifique Est apres tempete)															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1993.681																																										MNHN	RA			PreservedSpecimen												Pelamis platurus Linnaeus, 1766																			Linnaeus, 1766					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6594									0.6594																																															Catalogue											Bombay															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6594											Dussumier					femelle																										MNHN	RA			PreservedSpecimen												Hemidactylus flaviviridis Rüppell, 1835																			Rüppell, 1835					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4718									0.4718																						0																									Catalogue											Caroline du sud															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4718											Holbrook																															MNHN	RA			PreservedSpecimen												Notophthalmus viridescens viridescens (Rafinesque, 1820)																			(Rafinesque, 1820)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4764									0.4764				Chine																																											Catalogue																										http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.4764											Abbé David							Jiangxi Province																								MNHN	RA			PreservedSpecimen												Cynops orientalis (David, 1871)																			(David, 1871)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6644									0.6644				Afrique du Sud																																											Catalogue											sans localité															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.6644											Péron et Lesueur																															MNHN	RA			PreservedSpecimen												Chamaeleo pumilus																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1893.527									1893.527				Birmanie																																																						Sans origine précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1893.527																																										MNHN	RA			PreservedSpecimen												Brachytarsophrys carinensis (Boulenger, 1899)																			(Boulenger, 1899)					
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.8867									0.8867	Afrique			Côte d'Ivoire																																											Catalogue											sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.8867											Pfeiffer																															MNHN	RA			PreservedSpecimen												Kinixis erosa																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/1899.339									1899.339	Afrique			Madagascar																																																						Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/1899.339																																										MNHN	RA			PreservedSpecimen												Paroedura bastardi																								
MNHN	Reptiles and Amphibians collection (RA) of the Muséum national d'Histoire Naturelle (MNHN - Paris)		Laure Pierre	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ra	http://colhelper.mnhn.fr/	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ra		217b0d4f-c87e-4063-b6c5-78277e40e866	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	HerpNET,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Nov 24 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ra	http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7694									0.7694	Afrique			Egypte																																											Wüster & Broadley											Sans localité précise															http://coldb.mnhn.fr/catalognumber/mnhn/ra/0.7694											Joannis & Jaurès								PARATYPE																							MNHN	RA			PreservedSpecimen												Naja nubiae Wüster et Broadley, 2003																			Wüster et Broadley, 2003					
