ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 42									42																																																																									ANSP MAM 42									Body mount, skull inside							no data										South America:																ANSP	MAM			Occurrence												Saguinus midas												Callitrichidae	Saguinus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 44									44																																																																									ANSP MAM 44									Skin Only							no data										South America																ANSP	MAM			Occurrence												Midas oedipus												Callitrichidae	Saguinus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 45									45																																																																									ANSP MAM 45									Body mount, skull inside							no data										South America:																ANSP	MAM			Occurrence												Midas oedipus												Callitrichidae	Saguinus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 47									47																																																																									ANSP MAM 47									Body mount, skull inside																	South America																ANSP	MAM			Occurrence												Hapale jacchus												Callitrichidae	Callithrix											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 48									48																																																																									ANSP MAM 48									Body Mount																	Africa																ANSP	MAM			Occurrence												Galago pallidus												Galagonidae	Euoticus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 50									50																																																																									ANSP MAM 50									Body mount, skull inside																	Sri Lanka: (Ceylon)																ANSP	MAM			Occurrence												Loris gracilis												Loridae	Loris											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 51									51																																																																									ANSP MAM 51	common, but vulnerable								Body Mount							Male										Australia:																ANSP	MAM			Occurrence												Ornithorhyncus anatinus												Ornithorhynchidae	Ornithorhynchus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 52									52																																																																									ANSP MAM 52	common, but vulnerable								Body Mount							Male										Australia:																ANSP	MAM			Occurrence												Ornithorhyncus anatinus												Ornithorhynchidae	Ornithorhynchus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 53									53																																																																									ANSP MAM 53	common, but vulnerable								Body Mount							Female										Australia: New South Wales																ANSP	MAM			Occurrence												Ornithorhyncus anatinus												Ornithorhynchidae	Ornithorhynchus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 54									54																																																																									ANSP MAM 54	common, but vulnerable								Body Mount							Female										Australia:																ANSP	MAM			Occurrence												Ornithorhyncus anatinus												Ornithorhynchidae	Ornithorhynchus											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 55									55																																																																									ANSP MAM 55	common								Body Mount																	Australia: Tasmania																ANSP	MAM			Occurrence												Macropus ruficollis bennetti												Macropodidae	Macropus	Notamacropus										
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 56									56																																																																									ANSP MAM 56									Body Mount																	Australia:																ANSP	MAM			Occurrence												Macropus ruficollis bennetti												Cebidae	Ateles											
ANSP	ANSP Mammalogy	ANSP Mammalogy Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_mam		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_mam	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	temp-ansp-mam-datasetid	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	MaNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_mam	ANSP MAM 57									57																																																																									ANSP MAM 57									Body Mount																	Australia: Tasmania																ANSP	MAM			Occurrence												Hydromys chrysogaster												Muridae	Hydromys											
