ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187850									187850	South America			Guyana				26	4.733333333	-58.85											Specimen on deposit in the collection of the University of Guyana.																																					Iwokrama Reserve; Blackwater Creek Camp, S side Siparuni R, 11.5 mi upstream from Essequibo River												80	9		ANSP ORN 187850																male		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus amazonicus paraensis													Thamnophilus		amazonicus	paraensis								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187851									187851	South America			Guyana				15	4.333333333	-58.85																																																Iwokrama Reserve; ca. 41 road km [26 mi.] SW Kurupukari												100	3		ANSP ORN 187851																male		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187852								shot with 187853 (ad. M) and 187854 (ad. F).	187852	South America			Guyana				27	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank Essequibo River, ca. 45 river miles SE Kurupukari												90	3		ANSP ORN 187852																female		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187853								Shot with 187852 (imm. F) and 187854 (ad. F).	187853	South America			Guyana				27	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank of Essequibo River, ca. 45 river miles SE Kurupukari												90	3		ANSP ORN 187853																male		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187854								Shot with 187852 (imm. F) and 187853 (ad. M).	187854	South America			Guyana				27	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank of Essequibo River, ca. 45 river miles SE Kurupukari												90	3		ANSP ORN 187854																female		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187855								Shot with 187856 (adult male).	187855	South America			Guyana				27	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank of Essequibo River, ca. 45 river miles SE Kurupukari												90	3		ANSP ORN 187855																female		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus amazonicus paraensis													Thamnophilus		amazonicus	paraensis								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187856								Shot with 187855 (adult F).	187856	South America			Guyana				27	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank Essequibo River, ca. 45 river mi. SE Kurupukari												90	3		ANSP ORN 187856																male		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus amazonicus paraensis													Thamnophilus		amazonicus	paraensis								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187857									187857	South America			Guyana				29	4.283333333	-58.51666667											Specimen on deposit in the collection at the University of Guyana																																					Iwokrama Reserve; Kabocalli Landing, W bank Essequibo River, ca. 45 river mi. SE Kurupukari												90	3		ANSP ORN 187857																male		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187858									187858	South America			Guyana				28	4.283333333	-58.51666667																																																Iwokrama Reserve; Kabocalli Landing, W bank Essequibo River, ca. 45 river mi. SE Kurupukari												90	3		ANSP ORN 187858																female		Potaro-Siparuni												1997												ANSP	ORN			Occurrence												Thamnophilus punctatus punctatus													Thamnophilus		punctatus	punctatus								
ANSP	ANSP Ornithology	ANSP Ornithology Collection	Biodiversity Informatics Manager	http://phylo.ansp.org:8080/ipt/archive.do?r=ansp_orn		http://phylo.ansp.org:8080/ipt/eml.do?r=ansp_orn	This work is licensed under a Creative Commons CCZero 1.0 License http://creativecommons.org/publicdomain/zero/1.0/legalcode.	8658262c-f762-11e1-a439-00145eb45e9a	5ffebb80-f762-11e1-a439-00145eb45e9a		CC0	no migrator	ORNIS,VertNet	United States	Academy of Natural Sciences of Philadelphia	PA	Mon Nov 10 00:00:00 UTC 2014	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn	ANSP ORN 187859									187859	South America			Guyana				16	4.666666667	-58.61666667																																																Kurupukari; E side of Essequibo River												70	9		ANSP ORN 187859																male		Upper Demerara-Berbice												1997												ANSP	ORN			Occurrence												Thamnophilus amazonicus paraensis													Thamnophilus		amazonicus	paraensis								
